1991,69.4850487804878
1992,69.5723658536586
1993,69.3345853658537
1994,69.7874878048781
1995,70.205512195122
1996,69.8683902439025
1997,69.7309512195122
1998,69.5615365853659
1999,69.5547804878049
2000,68.9756097560976
2001,68.8089756097561
2002,69.037756097561
2003,68.9172926829269
2004,69.0430975609756
2005,68.9340243902439
